compound_id,smiles
ZINC000104892608,C/C=C1\CN2[C@@H]3C[C@@H]1[C@@H](CO)[C@H]2Cc1c3[nH]c2ccccc12
ZINC000104892612,C/C=C1/CN2[C@@H]3C[C@@H]1[C@@H](CO)[C@H]2Cc1c3[nH]c2ccccc12
ZINC000104892624,C/C=C1/CN2[C@@H]3C[C@@H]1[C@@H](C=O)[C@H]2Cc1c3[nH]c2ccccc12
ZINC000104895471,CCCCCCCCCCCCCCCCCCCCCC[C@H](O)C(=O)N[C@H](CO)[C@@H](O)[C@@H](O)CCCCCCCCCCCCCC
ZINC000104966326,CCC1=N[C@H]2C[C@@]3(C(=O)N(OC)c4ccccc43)[C@H]3OC[C@H]2[C@H]1[C@H]3O
ZINC000105354554,COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)c(O)c3c1[C@H](C2)N(C)CC3
ZINC000105364686,C=C1C(=O)[C@@]23C[C@H]1C[C@H](O)[C@@H]2[C@]12CO[C@H](O)[C@H]1C(C)(C)CC[C@@H]2OC3=O
ZINC000105424960,C=C1C(=O)O[C@@H]2C[C@]3(C)O[C@@H]3CC[C@]3(C)O[C@@H]3C[C@@H]12
ZINC000105561263,C=C1[C@H]2[C@H](O)OC[C@H]3[C@H]2[C@@H](C(C)C)CC[C@@]13C
ZINC000105640348,COc1cc2oc3c(OC)ccc(O)c3c(=O)c2c(O)c1OC
ZINC000105741014,COc1cc(O)cc2oc(=O)c(-c3ccc(O)cc3O)cc12
ZINC000105931569,COc1cc2c3c(c1)COc1cc(O)cc(c1-3)CC2
ZINC000105955657,COc1cc2cc(-c3cc(O)cc(O)c3)oc2cc1O
ZINC000105991268,COc1cc2oc3c(OC)ccc(O)c3c(=O)c2c(OC)c1OC
ZINC000106886788,COc1ccc(/C=C/C(=O)c2c(OC)cc(O)c(C)c2O)cc1
ZINC000108646259,CC(=O)Oc1ccc(/C=C\C(N)=O)cc1OC(C)=O
ZINC000110786850,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)CC[C@H](O)[C@](C)(C(=O)O)[C@H]5CC[C@]43C)[C@@H]2C1
ZINC000110786854,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)CC[C@H](O)[C@@](C)(C(=O)O)[C@H]5CC[C@]43C)[C@@H]2C1
ZINC000112023320,CN1C[C@]2(C)CCC[C@]34[C@H]1[C@H](C[C@@H]32)[C@@]12CC[C@@H](C[C@H]41)[C@@](O)(CO)[C@H]2O
ZINC000113114730,CC(C)C[C@@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@@]1(C)CC[C@@H]2[C@H]1[C@H]1[C@@H](CC[C@@]2(C)O)C1(C)C
ZINC000113114733,CC(C)C[C@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@@]1(C)CC[C@@H]2[C@H]1[C@H]1[C@@H](CC[C@@]2(C)O)C1(C)C
ZINC000114233870,CC[C@@H](C)c1cc(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2o1
ZINC000114233871,CC[C@H](C)c1cc(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2o1
ZINC000114358461,COc1cc([C@H](O)[C@H](CO)Oc2c(OC)cc([C@@H](O)[C@@H](O)CO)cc2OC)ccc1O
ZINC000114889424,COC(=O)c1cccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O
ZINC000116139657,C[C@]12O[C@H]1[C@H](O)[C@]1(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]12
ZINC000120413145,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2
ZINC000135696282,C[C@H](O[C@H]1C[C@@H](O)[C@H](O)[C@@H](C)O1)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000135760605,C[C@@H]1CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@H](CO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000136163915,C[C@@H]1O[C@@H](O[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
ZINC000136327916,C=C1CC[C@H]2[C@@](C)(CCC[C@@]2(C)C(=O)O)[C@@H]1CCC1=CC(=O)O[C@H]1O
ZINC000136413921,COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(=O)/C=C(\C)C(C)(C)OC(C)=O)C(=O)O[C@@H]3C[C@H]1C(C)=C(O)C(=O)C[C@]1(C)[C@@H]4[C@@H](O)[C@@H]2O
ZINC000136448559,C=CCC1=C[C@@]2(OC)C(=O)C(OC)(OC)[C@H]1[C@@H]1C(OC)(OC)C(=O)C(OC)=C[C@@]12CC=C
ZINC000136465674,CC1=C(CCc2ccoc2)[C@@]2(C)CCCC(C)(C)[C@@H]2C(=O)[C@@H]1O[C@H]1C(=O)[C@@H]2C(C)(C)CCC[C@]2(C)[C@](O)(CCc2ccoc2)[C@@H]1C
ZINC000136580067,C/C=C1/[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OC[C@H](C)[C@@H]3[C@@H](O)C[C@H](C)[C@H]3COC(=O)C[C@H]21
ZINC000136591148,C/C=C(/C)C(=O)O[C@@H]1C[C@H](C)[C@@]2(O)CC(=O)C(C)=C2C[C@@H]1C(C)(C)OC(C)=O
ZINC000136671447,CC(=O)/C=C/C1=C(C)[C@@H](O)[C@@H](O)CC1(C)C
ZINC000136682346,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)[C@@H](O)[C@H](O)C3=C(C)[C@@H](O)C[C@@]3(C(C)(C)O)[C@@H](OC(=O)c3ccccc3)[C@H]21
ZINC000136767614,COC(=O)c1c(O)c2ccccc2c2oc([C@@]3(C)C[C@@H]4c5c(c(O)c6ccccc6c5O3)C(=O)O[C@H]4C(C)(C)O)cc12
ZINC000136812537,CC1(C)O[C@H]2CC(=O)OC[C@@]23[C@H]1CC(=O)[C@]1(C)[C@@H]3CC[C@@]2(C)[C@H](C3=C[C@H](O)OC3=O)OC(=O)[C@H]3O[C@]321
ZINC000136823217,C=C1[C@@H](OC(=O)/C=C/c2ccccc2)CC[C@]2(C)[C@@H]1[C@H](O)[C@@H]1C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)[C@@H]2OC(C)=O)C1(C)C
ZINC000137085270,C=C1[C@@H](OC(C)=O)CC[C@@]2(C)C[C@H](O)C3=C(C)C[C@H](OC(=O)[C@H](C)[C@H](C)O)[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C
ZINC000137124382,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@]21O[C@@H]1O[C@H](COC(=O)c2ccc(O)cc2)[C@@H](O)[C@H](O)[C@H]1O
ZINC000137192488,CC(C)C1=C(O)C2=C(C(=O)C1=O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2
ZINC000137212516,C=C1[C@H]2[C@H](O)OC[C@H]3[C@H]2[C@H](C(C)C)CC[C@@]13C
ZINC000137376946,CC1(C)C=Cc2cc3c(cc2O1)O[C@H](c1ccc(O)cc1)CC3=O
ZINC000137459842,C[C@@H]1[C@@H](CO)[C@@H]2C[C@@H]3c4[nH]c5ccccc5c4C[C@H]([C@H]2CO)N31
ZINC000137529947,CC(C)=CC(=O)C[C@H](C)c1ccc(O)c(C)c1
ZINC000137750365,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12
ZINC000137814088,C=C1[C@H]2CC[C@]3([C@H]1OC(C)=O)[C@H]1C[C@@H]4[C@]5(C)CCC[C@@]4([C@@H](O1)N1CCO[C@@H]15)[C@@H]3C2
ZINC000137875996,COC(=O)C1=CCC[C@H]2[C@](C)(C[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3ccoc3)[C@H]3C[C@H](OC3=O)[C@@]12C
ZINC000137986274,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/c6ccc(O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000138083264,CC1=C(CCc2ccoc2)[C@@]2(C)CCCC(C)(C)[C@@H]2[C@@H](O)C1=O
ZINC000138112754,CC(C)=CC(=O)NC1=CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@H]2C1=O
ZINC000138184744,CC1=C(CO)C(=O)O[C@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](O)C=C5CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1
ZINC000138190632,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1CC=C(C)C
ZINC000138240880,C[C@@H]1C[C@H](O)[C@@]2(C)C(CO)=CCC[C@@H]2[C@@]1(C)CCC1=CC(=O)O[C@@H]1O
ZINC000138240963,C[C@@H]1C[C@H](O)[C@@]2(C)C(CO)=CCC[C@@H]2[C@@]1(C)CCC1=CC(=O)O[C@H]1O
ZINC000138249657,C[C@@H]1O[C@@H](Oc2cc(O)c3c(c2)O[C@H](c2ccc(O)c(O)c2)[C@@H](O)C3=O)[C@H](O)[C@H](O)[C@H]1O
ZINC000138252519,CC1=C(C)C(=O)O[C@H]([C@](C)(O)[C@]2(O)CC[C@@]3(O)[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1
ZINC000138254009,COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(=O)/C=C(\C)C(C)(C)OC(C)=O)C(=O)O[C@@H]3CC1=C(C)C(=O)C(O)=C[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O
ZINC000138272666,CC(=O)O[C@@H]1C2=C([C@H]3OC(=O)/C(=C/O[C@H]4C=C(C)C(=O)O4)[C@@H]13)C(C)(C)CCC2
ZINC000138394421,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2cc(OC)c(OC)c(OC)c2)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000138429651,CC(C)=CCCc1c(C)ccc2c1C(=O)C(=O)C(C(C)C)=C2O
ZINC000138512795,Cc1ccc2c(c1CCCC(C)(C)O)C(=O)C(=O)C(C(C)C)=C2O
ZINC000138614807,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@]2(O)CC[C@@]3(O)[C@@H]4CC=C5[C@@H](O)C=CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1
ZINC000138786519,CC1=CC(=O)C[C@@H](C)[C@@]12CC[C@@H]([C@](C)(O)CO)C2
ZINC000139159090,CC[C@@]12CCc3c(c4ccccc4n3C)CCN(C[C@H]3O[C@H]31)C2
ZINC000139203427,CCO[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000139296578,CC1=C(O)c2cc(C)ccc2C(=O)C1=O
ZINC000139314632,COC(=O)C1=C2CCOC3=C2C2=C1C(=O)[C@@H]1C[C@H]4N(C[C@H]1C)C[C@@H](CC3)[C@@]24C
ZINC000139462557,C=C1C[C@@]23CC[C@H]4[C@@](C)(CC[C@@H](OC(=O)/C(C)=C\C)[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3
ZINC000139508391,COC(=O)C1=CC=CC2=C(CC[C@@H](C)[C@]2(C)CCc2ccoc2)C1
ZINC000139633638,CC1=CC[C@@H](OC(=O)c2cccnc2)[C@H]2[C@@]1(C)[C@@H](OC(=O)c1cccnc1)[C@H](O)[C@]1(C)O[C@@]3(CC[C@]21C)COC(=O)C3
ZINC000139645677,CC(=O)O[C@@H](CC1=C(O)C(=O)OC1)[C@]1(C)[C@H]2CCC=C(C)[C@]2(C)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@]1(C)O
ZINC000139708036,COc1c2cc(c(OC)c1OC)-c1cc(ccc1O)[C@H](O)CC(=O)CCCC2
ZINC000139708160,COc1c2cc(c(OC)c1OC)-c1cc(ccc1O)[C@@H](O)CC(=O)CCCC2
ZINC000139743334,CC1(C)C=Cc2cc(-c3ccccc3)oc(=O)c2O1
ZINC000139807989,CC1=CC[C@@H](OC(=O)c2ccccc2)[C@H]2[C@@]1(C)[C@@H](OC(=O)c1cccnc1)[C@H](O)[C@]1(C)O[C@@]3(CC[C@]21C)COC(=O)C3
ZINC000139836561,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)c(O)c3c1[C@H](C2)N(C)CC3
ZINC000140364094,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)Cc1cc2ccc(=O)oc2cc1O
ZINC000140565820,COC(=O)C1=C[C@H](O)C[C@H]2[C@]3(C)C[C@@H](c4ccoc4)OC(=O)[C@H]3C[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@]12C
ZINC000140695133,CC(C)C[C@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@H]1CC[C@](C)(O)[C@H]2C[C@@H](C(C)(C)O)CC[C@@]21C
ZINC000140894656,O=C(CC[N+](=O)[O-])OC[C@H]1O[C@H](O)[C@H](OC(=O)CC[N+](=O)[O-])[C@@H](OC(=O)CC[N+](=O)[O-])[C@@H]1O
ZINC000140932602,C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@]12[C@H](CCC(C)(C)[C@H]1[C@H](OCC)O[C@H]2O)OC3=O
ZINC000140932781,C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@@]12[C@@H](O)O[C@@H](OCC)[C@@H]1C(C)(C)CC[C@@H]2OC3=O
ZINC000140945386,C/C=C(/C)C(=O)O[C@@H]1C[C@H](C)[C@]2(O)CC(=O)C(C)=C2C[C@@H]1C(C)(C)OC(C)=O
ZINC000141368911,CC(C)=CC[C@]12C[C@H](COC1=O)C[C@@H]2O
ZINC000141662219,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/c6ccc(O)c(O)c6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000142577301,CCC1=N[C@H]2C[C@@]3(C(=O)N(OC)c4ccccc43)[C@H]3C[C@@H]1[C@H]2CO3
ZINC000142803199,COC1=C[C@@H](c2ccccc2)C2(C(=O)C(OC)=C(OC)C2=O)C(OC)=C[C@@H](c2ccccc2)C12C(=O)C(OC)=C(OC)C2=O
ZINC000143165797,C=CC[C@@]1(OC)C=C2C(=CC1=O)O[C@@H](c1ccc3c(c1)OCO3)[C@@H]2C
ZINC000143329710,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H]3CN4CCc5c([nH]c6ccccc56)[C@]4(C[C@H]12)O3
ZINC000145012024,COC(=O)C1=CCC[C@H]2[C@]3(C)C[C@@H](c4ccoc4)OC(=O)C3=C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@]12C
ZINC000146803900,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@@H]1[C@@H]1C(=O)c2c(O)cc(O)cc2O[C@H]1c1ccc(O)cc1
ZINC000146809581,COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2cc(OC)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)ccc1O
ZINC000147565515,C=C[C@@]12CN(C)[C@H]3C[C@@]14C(=Nc1ccccc14)[C@H]1C[C@@H]2[C@H]3CO1
ZINC000148357893,O=C(/C=C/c1ccc(O)cc1)O[C@H]1[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@@H](CO)[C@@H]1O
ZINC000150010718,Cc1ccc([C@@H](C)CC(=O)CC(C)(C)O)cc1
ZINC000150338838,C=C1[C@@H](OC(=O)/C=C/c2ccccc2)C[C@H](OC(C)=O)[C@]2(C)[C@@H]1C[C@@H]1C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)[C@@H]2OC(C)=O)C1(C)C
ZINC000150339352,O=C(O[C@@H]1Cc2c(O)cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3OC(=O)c3cc(O)c(O)c(O)c3)c2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1
ZINC000150340779,C=C1[C@@H](OC(=O)/C=C/c2ccccc2)CC[C@]2(C)[C@@H]1[C@H](OC(C)=O)[C@@H]1C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)[C@@H]2OC(C)=O)C1(C)C
ZINC000150340856,O=c1cc(-c2ccc(O)cc2)oc2c([C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)c(O)cc(O)c12
ZINC000150349645,O=C(O[C@@H]1Cc2c(cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3OC(=O)c3cc(O)c(O)c(O)c3)c2O)O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1
ZINC000150352315,CCCCCCCCCCCCCCCCCCCCCC[C@H](OC(C)=O)C(=O)N[C@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](CCCCCCCCCCCCCC)OC(C)=O
ZINC000150352328,CC(=O)OC[C@H]1O[C@@H](Oc2cccc3c2C(=O)O[C@H](c2ccc(OC(C)=O)cc2)C3)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
ZINC000150352471,COc1cc([C@H](O)[C@H]2CO[C@@H](c3cc(OC)c(O)c(OC)c3)[C@@H]([C@@H]3CO[C@H]([C@H](O)c4ccc(O)c(OC)c4)CO[C@@H]3c3cc(OC)c(O)c(OC)c3)CO2)ccc1O
ZINC000150352473,COc1cc([C@@H](O)[C@@H]2CO[C@H](c3cc(OC)c(O)c(OC)c3)[C@H]([C@H]3CO[C@@H]([C@H](O)c4ccc(O)c(OC)c4)CO[C@H]3c3cc(OC)c(O)c(OC)c3)CO2)ccc1O
ZINC000150352475,COc1cc([C@H](O)[C@@H]2CO[C@H](c3cc(OC)c(O)c(OC)c3)[C@H]([C@H]3CO[C@@H]([C@@H](O)c4ccc(O)c(OC)c4)CO[C@H]3c3cc(OC)c(O)c(OC)c3)CO2)ccc1O
ZINC000150352478,COc1cc([C@H](O)[C@@H]2CO[C@H](c3cc(OC)c(O)c(OC)c3)[C@H]([C@H]3CO[C@@H]([C@H](O)c4ccc(O)c(OC)c4)CO[C@H]3c3cc(OC)c(O)c(OC)c3)CO2)ccc1O
ZINC000150371913,COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc(OC)c(O)c3)oc2c1
ZINC000150528319,O=C(O[C@@H]1[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c2[C@@H]1c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](OC(=O)c1cc(O)c(O)c(O)c1)C2)c1cc(O)c(O)c(O)c1
ZINC000150664861,CCCCCCCCCCCCCCCCCCCCCC[C@H](OC(C)=O)C(=O)N[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](CCCCCCCCCCCCCC)OC(C)=O
ZINC000150670412,O=C(O[C@@H]1O[C@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]([C@H]2O)[C@@H]1O)c1cc(O)c(O)c(O)c1
ZINC000153256643,CC1=C(C)C(=O)O[C@H]([C@](C)(O)[C@]2(O)CC[C@@]3(O)[C@@H]4CC=C5[C@@H](O)C=CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1
ZINC000154453435,C=CCc1ccc(Oc2cc([C@@H]3Oc4cc(CC=C)cc(Oc5ccc(CC=C)cc5)c4O[C@H]3COc3ccc(CC=C)cc3-c3cc(CC=C)ccc3O)cc(O)c2O)cc1
ZINC000155319216,COc1c(O)cc([C@@H]2Oc3cc(O)ccc3C(=O)[C@H]2O)cc1O
ZINC000161519650,CC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@@H]2[C@H](OC(C)=O)[C@]3(C(C)(C)O)C[C@H](O)C(C)=C3[C@@H](OC(=O)c3ccccc3)[C@H](OC(C)=O)[C@]12C
ZINC000161527600,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(c(OC)c(OC)c(OC)c3Oc3cc4c(cc3OC)CCN(C)[C@H]4C2)CCN1C
ZINC000162480443,CC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H]1O
ZINC000162674037,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2-c2c([C@H]3Oc4cc(O)cc(O)c4C(=O)[C@@H]3O)cc(O)c(O)c2O)[C@H]1O
ZINC000164595515,O=C1C[C@@H](c2ccc(O)c(O)c2)c2c(cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@H](O)[C@H]3c2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@H](O)C3)O1
ZINC000164811870,C/C=C1/[C@@H]2OC=C(C(=O)OC)[C@@H]1CC(=O)OC[C@H](c1ccc(O)c(O)c1)OC[C@@H]1O[C@H](O2)[C@@H](O)[C@H](O)[C@H]1O
ZINC000166052042,COC(=O)[C@@]12C=C[C@H](OC(C)=O)[C@@H]3[C@@](C)(CCc4ccoc4)[C@H](C)CC[C@]31C2
ZINC000166512769,CC1(C)CCC[C@@]2(C)C(CO)=C[C@@H]1[C@@H]2CCO
ZINC000166780122,CC1(C)CC[C@H](O)[C@]2(C)[C@H]3Cc4occc4[C@@](C)(O)[C@@H]3[C@@H](O)[C@H](O)[C@@]12O
ZINC000166796477,CC(=O)O[C@H]1C[C@H]2[C@@H](OC(C)=O)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](OC(C)=O)[C@@]3(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C(=C1C)C2(C)C
ZINC000169289506,O=C1O[C@H]2[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC[C@H]2O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]3OC(=O)c2cc(O)c(O)c3c2[C@@H]2C1=CC(=O)[C@](O)(O3)C2(O)O
ZINC000169289809,O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O
ZINC000169291061,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C(=O)O)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C
ZINC000169292785,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
ZINC000169292837,CCCN1C[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@H]1C
ZINC000169294236,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@H](C)O[C@H](O)C[C@H]12
ZINC000169295723,C=C/C(C)=C/C[C@@H]1C(=C)CC[C@@H]2[C@@](C)(C(=O)O)CCC[C@]21C
ZINC000169296903,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O
ZINC000169300321,CCN1C[C@@]2(COC)[C@H]3[C@@H](OC)[C@H]4[C@H]1[C@]3([C@@H](OC)C[C@H]2O)[C@@H]1C[C@@]2(O)[C@@H](OC)[C@H](O)[C@@]4(OC(C)=O)[C@H]1[C@H]2OC(=O)c1ccccc1
ZINC000169318983,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
ZINC000169335484,O=C(O)c1cc(O)c2c(c1)[C@@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O
ZINC000169345514,O=C(/C=C/c1ccc(O)cc1)C1=C(O)[C@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O
ZINC000169345516,O=C(/C=C/c1ccc(O)cc1)C1=C(O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O
ZINC000169357064,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
ZINC000169360236,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@H]2O
